query_id,query_title,subject_id,subject_accession,subject_title,taxid,sci_name,identity_pct,bit_score,evalue
Query_2228399,reverse journal,gi|1184804288|gb|KX982660.1|,KX982660,"Sus scrofa isolate Vietnam_MBT4 mitochondrion, complete genome",9823,Sus scrofa,100.0,42.7638,0.381129
Query_2228399,reverse journal,gi|2044000943|gb|MK858179.1|,MK858179,"Sus scrofa isolate Queshan75 mitochondrion, complete genome",9823,Sus scrofa,100.0,42.7638,0.381129
Query_2228399,reverse journal,gi|550600845|gb|KF472178.1|,KF472178,"Sus scrofa breed Ningxiang mitochondrion, complete genome",9823,Sus scrofa,100.0,42.7638,0.381129
Query_2228399,reverse journal,gi|2727910870|gb|PP763953.1|,PP763953,"Sus scrofa isolate Ankamali3 mitochondrion, complete genome",9823,Sus scrofa,100.0,42.7638,0.381129
Query_2228399,reverse journal,gi|2727910562|gb|PP763931.1|,PP763931,"Sus scrofa isolate Ghoongroo2 mitochondrion, complete genome",9823,Sus scrofa,100.0,42.7638,0.381129
Query_2228399,reverse journal,gi|6601098|gb|AF099220.1|AF099220,AF099220,"Liolaemus robertmertensi NADH dehydrogenase subunit 1 (ND1) gene, partial cds; tRNA-Ile, tRNA-Gln, and tRNA-Met genes, complete sequence; NADH dehydrogenase subunit 2 (ND2) gene, complete cds; tRNA-Trp, tRNA-Ala, tRNA-Asn, tRNA-Cys, and tRNA-Tyr genes, complete sequence; and cytochrome c oxidase subunit I (COI) gene, partial cds; mitochondrial genes for mitochondrial products",109435,Liolaemus robertmertensi,100.0,42.7638,0.381129
Query_2228399,reverse journal,gi|974993700|gb|KT261430.1|,KT261430,"Sus scrofa mitochondrion, complete genome",9823,Sus scrofa,100.0,42.7638,0.381129
Query_2228399,reverse journal,gi|697738682|gb|KM259826.1|,KM259826,"Sus scrofa breed Wuyi Black mitochondrion, complete genome",9823,Sus scrofa,100.0,42.7638,0.381129
Query_2228399,reverse journal,gi|1488054228|gb|MG772937.1|,MG772937,Panthera leo mitochondrion,9689,Panthera leo,100.0,42.7638,0.381129
Query_2228399,reverse journal,gi|556571580|gb|KF569218.1|,KF569218,"Sus scrofa breed DLY mitochondrion, complete genome",9823,Sus scrofa,100.0,42.7638,0.381129
Query_2228399,reverse journal,gi|1512454443|gb|MG932393.1|,MG932393,"Panthera pardus mitochondrion, complete genome",9691,Panthera pardus,100.0,42.7638,0.381129
Query_2228399,reverse journal,gi|33320711|gb|AF486857.1|,AF486857,"Sus scrofa breed Chinese Ningxiang mitochondrion, complete genome",9823,Sus scrofa,100.0,42.7638,0.381129
Query_2228399,reverse journal,gi|391224118|ref|NC_018053.1|,NC_018053,"Panthera leo persica mitochondrion, complete genome",83386,Panthera leo persica,100.0,42.7638,0.381129
Query_2228399,reverse journal,gi|145315456|gb|EF545569.1|,EF545569,"Sus scrofa isolate wb11349 mitochondrion, complete genome",9823,Sus scrofa,100.0,42.7638,0.381129
Query_2228399,reverse journal,gi|2053978966|gb|MW823189.1|,MW823189,"Pedioplanis branchi voucher ZMB:89315 NADH dehydrogenase subunit 2 (ND2) gene, partial cds; mitochondrial",2848679,Pedioplanis branchi,100.0,42.7638,0.381129
Query_2228399,reverse journal,gi|1184803910|gb|KX982633.1|,KX982633,"Sus scrofa isolate Russia_T1 mitochondrion, complete genome",9823,Sus scrofa,100.0,42.7638,0.381129
Query_2228399,reverse journal,gi|465481160|gb|KC505406.1|,KC505406,"Sus scrofa breed Neijiang pig mitochondrion, complete genome",9823,Sus scrofa,100.0,42.7638,0.381129
Query_2228399,reverse journal,gi|1245685970|gb|MF183225.1|,MF183225,"Sus scrofa breed Duroc mitochondrion, complete genome",9823,Sus scrofa,100.0,42.7638,0.381129
Query_2228399,reverse journal,gi|1561759590|gb|MG837550.1|,MG837550,"Sus scrofa isolate RC mitochondrion, complete genome",9823,Sus scrofa,100.0,42.7638,0.381129
Query_2228399,reverse journal,gi|460418082|gb|KC493609.1|,KC493609,"Sus scrofa isolate T3 mitochondrion, complete genome",9823,Sus scrofa,100.0,42.7638,0.381129
Query_2228399,reverse journal,gi|2186271351|gb|OM069301.1|,OM069301,"Sus scrofa domesticus mitochondrion, complete genome",9825,Sus scrofa domesticus,100.0,42.7638,0.381129
Query_2228399,reverse journal,gi|2106369929|gb|MW342493.1|,MW342493,"Sus scrofa breed Dongkhe pig mitochondrion, complete genome",9823,Sus scrofa,100.0,42.7638,0.381129
Query_2228399,reverse journal,gi|2529104295|gb|ON652849.1|,ON652849,"Panthera pardus kotiya voucher DWC PPK-B mitochondrion, complete genome",2816903,Panthera pardus kotiya,100.0,42.7638,0.381129
Query_2228399,reverse journal,gi|1314671757|gb|MG250529.1|,MG250529,"Sus scrofa isolate GF38 mitochondrion, complete genome",9823,Sus scrofa,100.0,42.7638,0.381129
Query_2228399,reverse journal,gi|2053978880|gb|MW823146.1|,MW823146,"Pedioplanis gaerdesi voucher MCZR188237 NADH dehydrogenase subunit 2 (ND2) gene, partial cds; mitochondrial",219176,Pedioplanis gaerdesi,100.0,42.7638,0.381129
Query_2228399,reverse journal,gi|2566847245|gb|OR397962.1|,OR397962,"Sus scrofa breed Wenchang mitochondrion, complete genome",9823,Sus scrofa,100.0,42.7638,0.381129
Query_2228399,reverse journal,gi|157056535|gb|EU090703.1|,EU090703,"Sus scrofa isolate KS14 mitochondrion, complete genome",9823,Sus scrofa,100.0,42.7638,0.381129
Query_2228399,reverse journal,gi|2018132752|ref|NC_053961.1|,NC_053961,"Cryptoprocta ferox mitochondrion, complete genome",94188,Cryptoprocta ferox,100.0,42.7638,0.381129
Query_2228399,reverse journal,gi|465481242|gb|KC505411.1|,KC505411,"Sus scrofa breed wild boar mitochondrion, complete genome",9823,Sus scrofa,100.0,42.7638,0.381129
Query_2228399,reverse journal,gi|465481213|gb|KC505409.1|,KC505409,"Sus scrofa breed Yanan pig mitochondrion, complete genome",9823,Sus scrofa,100.0,42.7638,0.381129
Query_2228399,reverse journal,gi|2037092889|gb|MK746093.1|,MK746093,"Sus scrofa isolate Yuxi25 mitochondrion, complete genome",9823,Sus scrofa,100.0,42.7638,0.381129
Query_2228399,reverse journal,gi|1314672107|gb|MG250554.1|,MG250554,"Sus scrofa isolate PTHM16 mitochondrion, complete genome",9823,Sus scrofa,100.0,42.7638,0.381129
Query_2228399,reverse journal,gi|2132853730|gb|OK512996.1|,OK512996,"Panthera spelaea voucher ZIN 29421 (2) mitochondrion, complete genome",2770979,Panthera spelaea,100.0,42.7638,0.381129
Query_2228399,reverse journal,gi|794460802|gb|KP681243.1|,KP681243,"Sus scrofa breed Wuzhishan2 mitochondrion, complete genome",9823,Sus scrofa,100.0,42.7638,0.381129
Query_2228399,reverse journal,gi|693583948|gb|KM044240.1|,KM044240,"Sus scrofa breed Diannan mitochondrion, complete genome",9823,Sus scrofa,100.0,42.7638,0.381129
Query_2228399,reverse journal,gi|1013824879|gb|KT372134.1|,KT372134,"Sus scrofa isolate Y1 mitochondrion, complete genome",9823,Sus scrofa,100.0,42.7638,0.381129
Query_2228399,reverse journal,gi|2132853632|gb|OK512989.1|,OK512989,"Panthera spelaea voucher FAM 69016 mitochondrion, complete genome",2770979,Panthera spelaea,100.0,42.7638,0.381129
Query_2228399,reverse journal,gi|1184804008|gb|KX982640.1|,KX982640,"Sus scrofa isolate Vietnam_VNF54 mitochondrion, complete genome",9823,Sus scrofa,100.0,42.7638,0.381129
Query_2228399,reverse journal,gi|2172426986|gb|MZ703185.1|,MZ703185,"Sus scrofa domesticus isolate Niang Megha 1 mitochondrion, complete genome",9825,Sus scrofa domesticus,100.0,42.7638,0.381129
Query_2228399,reverse journal,gi|762006568|gb|KP001500.1|,KP001500,"Panthera leo isolate 162_RSA mitochondrion, complete genome",9689,Panthera leo,100.0,42.7638,0.381129
Query_2228399,reverse journal,gi|669176252|gb|KJ746662.1|,KJ746662,"Sus scrofa domesticus breed Ma shen mitochondrion, complete genome",9825,Sus scrofa domesticus,100.0,42.7638,0.381129
Query_2228399,reverse journal,gi|2132853590|gb|OK512986.1|,OK512986,"Panthera spelaea from USA mitochondrion, partial genome",2770979,Panthera spelaea,100.0,42.7638,0.381129
Query_2228399,reverse journal,gi|1337016215|gb|MG009445.1|,MG009445,"Sus scrofa breed Dapulian pig mitochondrion, complete genome",9823,Sus scrofa,100.0,42.7638,0.381129
Query_2228399,reverse journal,gi|2053978904|gb|MW823158.1|,MW823158,"Pedioplanis gaerdesi voucher MCZR184311 NADH dehydrogenase subunit 2 (ND2) gene, partial cds; mitochondrial",219176,Pedioplanis gaerdesi,100.0,42.7638,0.381129
Query_2228399,reverse journal,gi|2132853716|gb|OK512995.1|,OK512995,"Panthera spelaea from USA mitochondrion, partial genome",2770979,Panthera spelaea,100.0,42.7638,0.381129
Query_2228399,reverse journal,gi|2044000803|gb|MK858169.1|,MK858169,"Sus scrofa isolate Huainan13 mitochondrion, complete genome",9823,Sus scrofa,100.0,42.7638,0.381129
Query_2228399,reverse journal,gi|1184804134|gb|KX982649.1|,KX982649,"Sus scrofa isolate Vietnam_MCB27 mitochondrion, complete genome",9823,Sus scrofa,100.0,42.7638,0.381129
Query_2228399,reverse journal,gi|2633559401|gb|OR817740.1|,OR817740,"Panthera pardus isolate Sku mitochondrion, complete genome",9691,Panthera pardus,100.0,42.7638,0.381129
Query_2228399,reverse journal,gi|550600831|gb|KF472177.1|,KF472177,"Sus scrofa breed Shaziling mitochondrion, complete genome",9823,Sus scrofa,100.0,42.7638,0.381129
Query_2228399,reverse journal,gi|33320739|gb|AF486859.1|,AF486859,"Sus scrofa breed Chinese Xiang mitochondrion, complete genome",9823,Sus scrofa,100.0,42.7638,0.381129
Query_2228399,reverse journal,gi|671184737|gb|KJ737422.1|,KJ737422,"Sus scrofa breed Long lin mitochondrion, complete genome",9823,Sus scrofa,100.0,42.7638,0.381129
Query_2228399,reverse journal,gi|2044000887|gb|MK858175.1|,MK858175,"Sus scrofa isolate Nanyang53 mitochondrion, complete genome",9823,Sus scrofa,100.0,42.7638,0.381129
Query_2228399,reverse journal,gi|573464887|gb|KF776494.1|,KF776494,"Panthera leo leo mitochondrion, complete genome",1446311,Panthera leo leo,100.0,42.7638,0.381129
Query_2228399,reverse journal,gi|55139587|gb|AY634383.1|,AY634383,"Panthera pardus NADH dehydrogenase subunit 2 (NADH2) gene, partial cds; mitochondrial",9691,Panthera pardus,100.0,42.7638,0.381129
Query_2228399,reverse journal,gi|1314671799|gb|MG250532.1|,MG250532,"Sus scrofa isolate GM12 mitochondrion, complete genome",9823,Sus scrofa,100.0,42.7638,0.381129
Query_2228399,reverse journal,gi|347448695|gb|JN601072.1|,JN601072,"Sus scrofa isolate 2 breed Turopolje mitochondrion, complete genome",9823,Sus scrofa,100.0,42.7638,0.381129
Query_2228399,reverse journal,gi|1898549875|gb|MT199606.1|,MT199606,"Sus scrofa mitochondrion, complete genome",9823,Sus scrofa,100.0,42.7638,0.381129
Query_2228399,reverse journal,gi|1314672121|gb|MG250555.1|,MG250555,"Sus scrofa isolate putian01 mitochondrion, complete genome",9823,Sus scrofa,100.0,42.7638,0.381129
Query_2228399,reverse journal,gi|657306168|gb|KJ452313.1|,KJ452313,"Liolaemus septentrionalis voucher SSUC Re 538 NADH dehydrogenase subunit 1 (ND1) gene, partial cds; tRNA-Ile, tRNA-Gln, and tRNA-Met genes, complete sequence; NADH dehydrogenase subunit 2 (ND2) gene, complete cds; tRNA-Trp, tRNA-Ala, tRNA-Asn, tRNA-Cys, and tRNA-Tyr genes, complete sequence; and cytochrome c oxidase subunit I (COI) gene, partial cds; mitochondrial",1508648,Liolaemus septentrionalis,100.0,42.7638,0.381129
Query_2228399,reverse journal,gi|118344882|gb|DQ871075.1|,DQ871075,"Pedioplanis gaerdesi haplotype AMB6507 NADH dehydrogenase subunit 2 (NADH2) gene, partial cds; mitochondrial",219176,Pedioplanis gaerdesi,100.0,42.7638,0.381129
Query_2228399,reverse journal,gi|2311028818|gb|OL435713.1|,OL435713,"Sus scrofa mitochondrion, complete genome",9823,Sus scrofa,100.0,42.7638,0.381129
Query_2228399,reverse journal,gi|2414558493|gb|ON804887.1|,ON804887,"Sus scrofa domesticus breed HDK75 mitochondrion, complete genome",9825,Sus scrofa domesticus,100.0,42.7638,0.381129
Query_2228399,reverse journal,gi|1024249785|gb|KT965278.1|,KT965278,"Sus scrofa domesticus voucher CWFH_abt_1 mitochondrion, complete genome",9825,Sus scrofa domesticus,100.0,42.7638,0.381129
Query_2228399,reverse journal,gi|294938346|gb|HM107683.1|,HM107683,"Panthera leo krugeri isolate PLE NADH dehydrogenase subunit 2 (ND2) gene, partial sequence; mitochondrial",637857,Panthera leo krugeri,100.0,42.7638,0.381129
Query_2228399,reverse journal,gi|1314672163|gb|MG250558.1|,MG250558,"Sus scrofa isolate tunchang7082 mitochondrion, complete genome",9823,Sus scrofa,100.0,42.7638,0.381129
Query_2228399,reverse journal,gi|2165717709|gb|OL547456.1|,OL547456,"Sus scrofa mitochondrion, partial genome",9823,Sus scrofa,100.0,42.7638,0.381129
Query_2228399,reverse journal,gi|1184803854|gb|KX982629.1|,KX982629,"Sus scrofa isolate Russia_W1 mitochondrion, complete genome",9823,Sus scrofa,100.0,42.7638,0.381129
Query_2228399,reverse journal,gi|11055671|gb|AF304203.1|AF304203,AF304203,"Sus scrofa breed Swedish wild boar mitochondrion, partial genome",9823,Sus scrofa,100.0,42.7638,0.381129
Query_2228399,reverse journal,gi|2044000915|gb|MK858177.1|,MK858177,"Sus scrofa isolate Queshan61 mitochondrion, complete genome",9823,Sus scrofa,100.0,42.7638,0.381129
Query_2228399,reverse journal,gi|1898549861|gb|MT199605.1|,MT199605,"Sus scrofa breed yimenghei pig mitochondrion, complete genome",9823,Sus scrofa,100.0,42.7638,0.381129
Query_2228399,reverse journal,gi|762006554|gb|KP001499.1|,KP001499,"Panthera leo isolate 71_Somalia mitochondrion, complete genome",9689,Panthera leo,100.0,42.7638,0.381129
Query_2228399,reverse journal,gi|2727910744|gb|PP763944.1|,PP763944,"Sus scrofa isolate NiangMegha4 mitochondrion, complete genome",9823,Sus scrofa,100.0,42.7638,0.381129
Query_2228399,reverse journal,gi|2165717681|gb|OL547454.1|,OL547454,"Sus scrofa mitochondrion, partial genome",9823,Sus scrofa,100.0,42.7638,0.381129
Query_2228399,reverse journal,gi|2250084206|gb|OM617468.1|,OM617468,"Sus scrofa domesticus breed Ghungroo mitochondrion, complete genome",9825,Sus scrofa domesticus,100.0,42.7638,0.381129
Query_2228399,reverse journal,gi|1184803980|gb|KX982638.1|,KX982638,"Sus scrofa isolate Vietnam_VNF22 mitochondrion, complete genome",9823,Sus scrofa,100.0,42.7638,0.381129
Query_2228399,reverse journal,gi|2727910478|gb|PP763925.1|,PP763925,"Sus scrofa isolate Doom2 mitochondrion, complete genome",9823,Sus scrofa,100.0,42.7638,0.381129
Query_2228399,reverse journal,gi|814936710|gb|KP223728.1|,KP223728,"Sus scrofa breed Jeuma pig mitochondrion, complete genome",9823,Sus scrofa,100.0,42.7638,0.381129
Query_2228399,reverse journal,gi|2327629298|gb|ON715893.1|,ON715893,"Sus scrofa domesticus mitochondrion, complete genome",9825,Sus scrofa domesticus,100.0,42.7638,0.381129
Query_2228399,reverse journal,gi|145315568|gb|EF545577.1|,EF545577,"Sus scrofa isolate wei10 mitochondrion, complete genome",9823,Sus scrofa,100.0,42.7638,0.381129
Query_2228399,reverse journal,gi|2037092861|gb|MK746091.1|,MK746091,"Sus scrofa isolate Huainan6 mitochondrion, complete genome",9823,Sus scrofa,100.0,42.7638,0.381129
Query_2228399,reverse journal,gi|2727910758|gb|PP763945.1|,PP763945,"Sus scrofa isolate NiangMegha5 mitochondrion, complete genome",9823,Sus scrofa,100.0,42.7638,0.381129
Query_2228399,reverse journal,gi|982189131|gb|KT279759.1|,KT279759,"Sus scrofa haplotype C mitochondrion, complete genome",9823,Sus scrofa,100.0,42.7638,0.381129
Query_2228399,reverse journal,gi|2165717751|gb|OL547459.1|,OL547459,"Sus scrofa mitochondrion, partial genome",9823,Sus scrofa,100.0,42.7638,0.381129
Query_2228399,reverse journal,gi|2727910604|gb|PP763934.1|,PP763934,"Sus scrofa isolate Ghoongroo5 mitochondrion, complete genome",9823,Sus scrofa,100.0,42.7638,0.381129
Query_2228399,reverse journal,gi|1245685942|gb|MF183223.1|,MF183223,"Sus scrofa breed Red Mangalica mitochondrion, complete genome",9823,Sus scrofa,100.0,42.7638,0.381129
Query_2228399,reverse journal,gi|1035662673|gb|KX258451.1|,KX258451,"Panthera leo spelaea voucher YG401.410 mitochondrion, partial genome",2770979,Panthera spelaea,100.0,42.7638,0.381129
Query_2228399,reverse journal,gi|669176266|gb|KJ746663.1|,KJ746663,"Sus scrofa domesticus breed Nei jiang mitochondrion, complete genome",9825,Sus scrofa domesticus,100.0,42.7638,0.381129
Query_2228399,reverse journal,gi|33320935|gb|AF486873.1|,AF486873,"Sus scrofa breed Chinese Wannanhua mitochondrion, complete genome",9823,Sus scrofa,100.0,42.7638,0.381129
Query_2228399,reverse journal,gi|657306136|gb|KJ452305.1|,KJ452305,"Liolaemus silvai voucher J. Troncoso-Palacios 71 NADH dehydrogenase subunit 1 (ND1) gene, partial cds; tRNA-Ile, tRNA-Gln, and tRNA-Met genes, complete sequence; NADH dehydrogenase subunit 2 (ND2) gene, complete cds; tRNA-Trp, tRNA-Ala, tRNA-Asn, tRNA-Cys, and tRNA-Tyr genes, complete sequence; and cytochrome c oxidase subunit I (COI) gene, partial cds; mitochondrial",1508647,Liolaemus silvai,100.0,40.9604,1.33027
Query_2228399,reverse journal,gi|2624478696|gb|OQ625490.1|,OQ625490,"Liolaemus silvai isolate H9IGaIDa NADH dehydrogenase subunit 2 gene, partial cds; mitochondrial",1508647,Liolaemus silvai,100.0,40.9604,1.33027
Query_2228399,reverse journal,gi|2624478678|gb|OQ632907.1|,OQ632907,"Liolaemus zapallarensis isolate Lzap1055 NADH dehydrogenase subunit 2 gene, partial cds; mitochondrial",43601,Liolaemus zapallarensis,100.0,40.9604,1.33027
Query_2228399,reverse journal,gi|2624478694|gb|OQ625489.1|,OQ625489,"Liolaemus silvai isolate H8CaCha NADH dehydrogenase subunit 2 gene, partial cds; mitochondrial",1508647,Liolaemus silvai,100.0,40.9604,1.33027
Query_2228399,reverse journal,gi|2165717877|gb|OL547468.1|,OL547468,"Sus scrofa mitochondrion, partial genome",9823,Sus scrofa,100.0,40.9604,1.33027
Query_2228399,reverse journal,gi|2624478710|gb|OQ625497.1|,OQ625497,"Liolaemus silvai isolate H16ICho NADH dehydrogenase subunit 2 gene, partial cds; mitochondrial",1508647,Liolaemus silvai,100.0,40.9604,1.33027
Query_2228399,reverse journal,gi|2624478702|gb|OQ625493.1|,OQ625493,"Liolaemus silvai isolate H12IGa NADH dehydrogenase subunit 2 gene, partial cds; mitochondrial",1508647,Liolaemus silvai,100.0,40.9604,1.33027
Query_2228399,reverse journal,gi|6601126|gb|AF099227.1|AF099227,AF099227,"Liolaemus zapallarensis NADH dehydrogenase subunit 1 (ND1) gene, partial cds; tRNA-Ile, tRNA-Gln, and tRNA-Met genes, complete sequence; NADH dehydrogenase subunit 2 (ND2) gene, complete cds; tRNA-Trp, tRNA-Ala, tRNA-Asn, tRNA-Cys, and tRNA-Tyr genes, complete sequence; and cytochrome c oxidase subunit I (COI) gene, partial cds; mitochondrial genes for mitochondrial products",43601,Liolaemus zapallarensis,100.0,40.9604,1.33027
Query_2228399,reverse journal,gi|2045510580|gb|MW824735.1|,MW824735,"Diploglossus delasagra voucher USNM12238 NADH dehydrogenase subunit II (ND2) gene, partial cds; mitochondrial",266058,Diploglossus delasagra,100.0,40.9604,1.33027
Query_2228399,reverse journal,gi|2624478684|gb|OQ625484.1|,OQ625484,"Liolaemus carezzae isolate H3ICha NADH dehydrogenase subunit 2 gene, partial cds; mitochondrial",3101790,Liolaemus carezzae,100.0,40.9604,1.33027
Query_2228399,reverse journal,gi|2624478700|gb|OQ625492.1|,OQ625492,"Liolaemus silvai isolate H11IGaIDa NADH dehydrogenase subunit 2 gene, partial cds; mitochondrial",1508647,Liolaemus silvai,100.0,40.9604,1.33027
Query_2228399,reverse journal,gi|657306140|gb|KJ452306.1|,KJ452306,"Liolaemus silvai voucher J. Troncoso-Palacios 73 NADH dehydrogenase subunit 1 (ND1) gene, partial cds; tRNA-Ile, tRNA-Gln, and tRNA-Met genes, complete sequence; NADH dehydrogenase subunit 2 (ND2) gene, complete cds; tRNA-Trp, tRNA-Ala, tRNA-Asn, tRNA-Cys, and tRNA-Tyr genes, complete sequence; and cytochrome c oxidase subunit I (COI) gene, partial cds; mitochondrial",1508647,Liolaemus silvai,100.0,40.9604,1.33027
Query_2228399,reverse journal,gi|2624478676|gb|OQ632906.1|,OQ632906,"Liolaemus zapallarensis isolate Lzap1054 NADH dehydrogenase subunit 2 gene, partial cds; mitochondrial",43601,Liolaemus zapallarensis,100.0,40.9604,1.33027
Query_2228399,reverse journal,gi|76257750|gb|DQ080224.1|,DQ080224,"Stenocercus humeralis KU 291508 NADH dehydrogenase subunit 1 (ND1) gene, partial cds; tRNA-Ile, tRNA-Gln, and tRNA-Met genes, complete sequence; NADH dehydrogenase subunit 2 (ND2) gene, complete cds; tRNA-Trp, tRNA-Ala, tRNA-Asn, tRNA-Cys, and tRNA-Tyr genes, complete sequence; and cytochrome c oxidase subunit I (COI) gene, partial cds; mitochondrial",342340,Stenocercus humeralis,100.0,40.9604,1.33027
Query_2228399,reverse journal,gi|2624478682|gb|OQ625483.1|,OQ625483,"Liolaemus carezzae isolate H2ICha NADH dehydrogenase subunit 2 gene, partial cds; mitochondrial",3101790,Liolaemus carezzae,100.0,40.9604,1.33027
Query_2228399,reverse journal,gi|2624478706|gb|OQ625495.1|,OQ625495,"Liolaemus silvai isolate H14ICho NADH dehydrogenase subunit 2 gene, partial cds; mitochondrial",1508647,Liolaemus silvai,100.0,40.9604,1.33027
Query_2228399,reverse journal,gi|2624478716|gb|OQ625500.1|,OQ625500,"Liolaemus silvai isolate H19PuCho NADH dehydrogenase subunit 2 gene, partial cds; mitochondrial",1508647,Liolaemus silvai,100.0,40.9604,1.33027
Query_2228399,reverse journal,gi|657306148|gb|KJ452308.1|,KJ452308,"Liolaemus silvai voucher J. Troncoso-Palacios 74 NADH dehydrogenase subunit 1 (ND1) gene, partial cds; tRNA-Ile, tRNA-Gln, and tRNA-Met genes, complete sequence; NADH dehydrogenase subunit 2 (ND2) gene, complete cds; tRNA-Trp, tRNA-Ala, tRNA-Asn, tRNA-Cys, and tRNA-Tyr genes, complete sequence; and cytochrome c oxidase subunit I (COI) gene, partial cds; mitochondrial",1508647,Liolaemus silvai,100.0,40.9604,1.33027
Query_2228399,reverse journal,gi|2624478688|gb|OQ625486.1|,OQ625486,"Liolaemus carezzae isolate H5ICha NADH dehydrogenase subunit 2 gene, partial cds; mitochondrial",3101790,Liolaemus carezzae,100.0,40.9604,1.33027
Query_2228399,reverse journal,gi|2624478698|gb|OQ625491.1|,OQ625491,"Liolaemus silvai isolate H10IGa NADH dehydrogenase subunit 2 gene, partial cds; mitochondrial",1508647,Liolaemus silvai,100.0,40.9604,1.33027
Query_2228399,reverse journal,gi|657306192|gb|KJ452319.1|,KJ452319,"Liolaemus silvai voucher J. Troncoso-Palacios 110 NADH dehydrogenase subunit 1 (ND1) gene, partial cds; tRNA-Ile, tRNA-Gln, and tRNA-Met genes, complete sequence; NADH dehydrogenase subunit 2 (ND2) gene, complete cds; tRNA-Trp, tRNA-Ala, tRNA-Asn, tRNA-Cys, and tRNA-Tyr genes, complete sequence; and cytochrome c oxidase subunit I (COI) gene, partial cds; mitochondrial",1508647,Liolaemus silvai,100.0,40.9604,1.33027
Query_2228399,reverse journal,gi|76257806|gb|DQ080238.1|,DQ080238,"Stenocercus formosus MTD 46278 NADH dehydrogenase subunit 1 (ND1) gene, partial cds; tRNA-Ile, tRNA-Gln, and tRNA-Met genes, complete sequence; NADH dehydrogenase subunit 2 (ND2) gene, complete cds; tRNA-Trp, tRNA-Ala, tRNA-Asn, tRNA-Cys, and tRNA-Tyr genes, complete sequence; and cytochrome c oxidase subunit I (COI) gene, partial cds; mitochondrial",342353,Stenocercus formosus,100.0,40.9604,1.33027
Query_2228399,reverse journal,gi|657306188|gb|KJ452318.1|,KJ452318,"Liolaemus silvai voucher J. Troncoso-Palacios 108 NADH dehydrogenase subunit 1 (ND1) gene, partial cds; tRNA-Ile, tRNA-Gln, and tRNA-Met genes, complete sequence; NADH dehydrogenase subunit 2 (ND2) gene, complete cds; tRNA-Trp, tRNA-Ala, tRNA-Asn, tRNA-Cys, and tRNA-Tyr genes, complete sequence; and cytochrome c oxidase subunit I (COI) gene, partial cds; mitochondrial",1508647,Liolaemus silvai,100.0,40.9604,1.33027
Query_2228399,reverse journal,gi|2045510584|gb|MW824737.1|,MW824737,"Diploglossus lessonae voucher CHUNB62432 NADH dehydrogenase subunit II (ND2) gene, partial cds; mitochondrial",2202292,Diploglossus lessonae,100.0,40.9604,1.33027
Query_2228399,reverse journal,gi|76257754|gb|DQ080225.1|,DQ080225,"Stenocercus imitator FMNH 232638 NADH dehydrogenase subunit 1 (ND1) gene, partial cds; tRNA-Ile, tRNA-Gln, and tRNA-Met genes, complete sequence; NADH dehydrogenase subunit 2 (ND2) gene, complete cds; tRNA-Trp, tRNA-Ala, tRNA-Asn, tRNA-Cys, and tRNA-Tyr genes, complete sequence; and cytochrome c oxidase subunit I (COI) gene, partial cds; mitochondrial",342341,Stenocercus imitator,100.0,40.9604,1.33027
Query_2228399,reverse journal,gi|2624478708|gb|OQ625496.1|,OQ625496,"Liolaemus silvai isolate H15ICho NADH dehydrogenase subunit 2 gene, partial cds; mitochondrial",1508647,Liolaemus silvai,100.0,40.9604,1.33027
Query_2228399,reverse journal,gi|2624478680|gb|OQ625482.1|,OQ625482,"Liolaemus carezzae isolate H1ICha NADH dehydrogenase subunit 2 gene, partial cds; mitochondrial",3101790,Liolaemus carezzae,100.0,40.9604,1.33027
Query_2228399,reverse journal,gi|76257794|gb|DQ080235.1|,DQ080235,"Stenocercus roseiventris KU 214967 NADH dehydrogenase subunit 1 (ND1) gene, partial cds; tRNA-Ile, tRNA-Gln, and tRNA-Met genes, complete sequence; NADH dehydrogenase subunit 2 (ND2) gene, complete cds; tRNA-Trp, tRNA-Ala, tRNA-Asn, tRNA-Cys, and tRNA-Tyr genes, complete sequence; and cytochrome c oxidase subunit I (COI) gene, partial cds; mitochondrial",179242,Stenocercus roseiventris,100.0,40.9604,1.33027
Query_2228399,reverse journal,gi|2624478674|gb|OQ632905.1|,OQ632905,"Liolaemus zapallarensis isolate Lzap1068 NADH dehydrogenase subunit 2 gene, partial cds; mitochondrial",43601,Liolaemus zapallarensis,100.0,40.9604,1.33027
Query_2228399,reverse journal,gi|2624478712|gb|OQ625498.1|,OQ625498,"Liolaemus silvai isolate H17PuCho NADH dehydrogenase subunit 2 gene, partial cds; mitochondrial",1508647,Liolaemus silvai,100.0,40.9604,1.33027
Query_2228399,reverse journal,gi|2624478692|gb|OQ625488.1|,OQ625488,"Liolaemus carezzae isolate H7ICha NADH dehydrogenase subunit 2 gene, partial cds; mitochondrial",3101790,Liolaemus carezzae,100.0,40.9604,1.33027
